region_code,sgg_name,sido,name,year,net_rate,in_rate,out_rate,net,gross_in,gross_out,gross,in_strength,out_strength,net_strength,in_deg_cent,out_deg_cent,deg_cent,betweenness,closeness,pagerank,population,ln_pop,pop_density,youth_pop,elderly_pop,youth_ratio,aging_ratio,aging_index,median_age,extinction_risk,hh_count,hh_size,nat_increase,dep_total,working_age_ratio,crude_marriage,fertility,aged_ratio_70p,fiscal_indep,employ_rate,unemp_rate,biz_count,worker_count,grdp_pc,manuf_share,car_per_capita,apt_price,housing_per1k,doctor_per1000,hospital_bed,univ_count,academy_pk,culture_facility_count,childcare_pk,senior_fac_pk,univ_student,area_km2,road_pavement_rate,water_supply,sewer_supply,house_age,seoul_dist_km,total_strength
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2008,-11.831556005293065,63.457250262134906,75.28880626742797,-2584,13859,16443,30302,13859.0,16443.0,-2584.0,0.9824561403508772,0.986842105263158,1.9692982456140349,0.0298322899760414,202.48893808270591,0.0032304665315856,218399.0,12.2941,210.03460879192787,,,28.18,13.13,,,,86939.0,2.512,0.7,,,5.4,1.107,8.28,23.91,,,,,,,0.4,,,2.6,12.8,4.0,1.9,18.0,,7.0,,1039.8238712,,90.3,87.3,,165.9,30302.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2009,-5.67450244638193,66.84784608027076,72.52234852665269,-1234,14537,15771,30308,14537.0,15771.0,-1234.0,0.9780701754385964,0.9824561403508772,1.9605263157894737,0.0344694334956333,217.0420174771852,0.0034387567749772,217464.0,12.2898,209.15768872735973,,,27.29,13.73,,,,87636.0,2.481,0.8,,,5.0,1.155,8.84,22.88,,,,,,,0.4,,,2.7,12.8,4.0,2.0,24.0,15.2,7.1,,1039.7131529,,90.7,87.2,,165.9,30308.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2010,-5.569717578248354,64.14099577580171,69.71071335405006,-1217,14015,15232,29247,14015.0,15232.0,-1217.0,0.986842105263158,0.9780701754385964,1.9649122807017545,0.0277842182548883,203.7909939885164,0.0033847761149746,218503.0,12.2946,210.15045916705333,,,26.4,14.3,,,,89984.0,2.428,1.1,,,4.9,1.173,9.44,24.34,,,,,,,0.4,,,2.7,12.6,4.0,1.9,19.0,17.0,7.0,,1039.7455274,,91.1,87.7,,165.9,29247.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2011,-5.474075129497956,61.24437539929494,66.7184505287929,-1191,13325,14516,27841,13325.0,14516.0,-1191.0,0.9780701754385964,0.9912280701754386,1.9692982456140349,0.0214854316407759,191.42232498391687,0.0033681440946627,217571.0,12.2903,209.20374114377864,38971.0,32196.0,17.91177173533359,14.797860018752411,,,1.2104298670642315,90090.0,2.415,1.1,,,5.3,1.24,9.95,23.11,,,,,,,0.4,,,2.7,12.8,4.0,2.0,21.0,17.4,7.1,,1039.995742,,92.1,87.9,,165.9,27841.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2012,0.05511134788579092,64.85687123692828,64.80175988904249,12,14122,14110,28232,14122.0,14110.0,12.0,0.9824561403508772,0.9736842105263156,1.9561403508771928,0.0245382177911739,196.50596959218527,0.0035831297407577,217741.0,12.2911,209.32427030494617,38369.0,33593.0,17.621313297388653,15.427891725069118,,,1.1421724764087755,91332.0,2.384,0.7,,,5.1,1.273,10.62,21.49,,,,,,,0.4,,,2.8,12.5,4.0,1.8,21.0,17.8,6.9,,1040.2090483,,93.4,87.8,,165.9,28232.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2013,-4.344898203924245,59.11736760052766,63.46226580445191,-942,12817,13759,26576,12817.0,13759.0,-942.0,0.9605263157894736,0.9736842105263156,1.9342105263157887,0.0299482185640312,181.0145989950056,0.0034667423835073,216806.0,12.2868,208.39069619912377,37971.0,34799.0,17.513733412666564,16.05068102044676,,,1.0911520445989826,92412.0,2.346,-0.1,,,4.8,1.173,11.11,21.27,54.150000000000006,2.0,,,,,0.4,,,2.8,12.3,4.0,1.9,25.0,18.0,6.6,,1040.3823393,91.7,93.8,87.8,,165.9,26576.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2014,-3.7533536910294845,59.826604327014415,63.579958018043904,-810,12911,13721,26632,12911.0,13721.0,-810.0,0.969298245614035,0.9824561403508772,1.951754385964912,0.0302960043280006,178.52078772147243,0.0033383445355048,215807.0,12.2821,207.4313910696891,37268.0,35943.0,17.26905397390273,16.655082295373667,,,1.0368639234343269,93007.0,2.32,-1.1,,,4.6,1.091,11.69,17.39,53.55,2.15,,,,,0.4,,,2.9,13.7,4.0,1.8,31.0,18.1,6.4,,1040.3777311,91.7,93.8,89.2,,165.9,26632.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2015,-5.5229306487695755,57.69015659955257,63.21308724832214,-1185,12378,13563,25941,12378.0,13563.0,-1185.0,0.986842105263158,0.9912280701754386,1.9780701754385963,0.0174858953551279,174.84060559645522,0.003237934746341,214560.0,12.2763,206.23206264771807,36430.0,36854.0,16.978854498254574,17.17646729834406,139.5,43.8,0.9884951429966896,93774.0,2.288,-0.7,40.5,71.17,4.6,1.234,12.18,17.44,52.95,2.7,,,22.901,,0.5,,,3.0,14.0,4.0,1.9,31.0,18.0,5.8,,1040.38139,91.7,94.3,91.1,27.0,165.9,25941.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2016,-2.324102391440569,59.2809778999841,61.60508029142467,-497,12677,13174,25851,12677.0,13174.0,-497.0,0.9780701754385964,0.9649122807017544,1.9429824561403508,0.0118633588376226,177.75833204500137,0.0034237840835533,213846.0,12.273,205.55324142695457,35569.0,37602.0,16.63291979779936,17.583599489354537,147.9,44.5,0.9459337269294188,94781.0,2.256,-1.5,40.2,71.33,4.3,1.137,12.64,17.07,54.05,2.4000000000000004,,,24.708,11.54,0.5,,,3.1,14.1,4.0,1.9,33.0,18.0,5.6,,1040.343604,91.7,94.7,91.5,28.2,165.9,25851.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2017,2.5239306012563567,61.0604247681723,58.53649416691594,540,13064,12524,25588,13064.0,12524.0,540.0,0.956140350877193,0.956140350877193,1.912280701754386,0.012636216090888,171.71230586889013,0.0035794129913166,213952.0,12.2735,205.5828383724377,35259.0,39703.0,16.479787616906517,18.556879314615827,162.2,45.3,0.8880689116691434,95963.0,2.23,-2.1,41.2,70.82,4.4,1.025,13.22,18.72,55.35,3.2,20518.0,87148.0,26.147,12.96,0.5,,,3.2,13.4,4.0,1.9,33.0,18.3,5.4,,1040.7094371,93.7,94.7,91.6,28.4,165.9,25588.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2018,-1.8407471930953196,59.16687406377814,61.00762125687345,-392,12600,12992,25592,12600.0,12992.0,-392.0,0.9649122807017544,0.9649122807017544,1.9298245614035088,0.021214931602133,168.15141036150263,0.003426947892165,212957.0,12.2688,204.61025622942392,34748.0,41121.0,16.316832427051345,19.30944129828417,174.1,45.9,0.8450183604484327,96859.0,2.199,-3.0,41.7,70.57,4.1,1.004,13.79,18.16,58.2,2.3,20875.0,88448.0,26.638,12.07,0.5,,,3.3,13.2,4.0,1.9,28.0,17.3,5.2,,1040.7933792,93.7,95.1,91.8,29.4,165.9,25592.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2019,5.589340429718612,61.843498467967876,56.254158038249265,1193,13200,12007,25207,13200.0,12007.0,1193.0,0.9780701754385964,0.9736842105263156,1.951754385964912,0.0342182548883221,173.77319505462165,0.0036351996528686,213442.0,12.2711,205.0781218707855,34908.0,43013.0,16.354717652956527,20.151984370534525,186.4,46.6,0.811568595540883,99086.0,2.154,-3.6,42.6,70.13,4.2,0.959,14.19,17.36,59.8,2.4000000000000004,21347.0,92567.0,28.17,11.67,0.5,,,3.3,12.7,4.0,1.9,31.0,16.8,5.0,,1040.7838635,93.7,95.8,91.8,29.9,165.9,25207.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2020,2.86891585919811,63.68336919478157,60.81445333558346,612,13585,12973,26558,13585.0,12973.0,612.0,0.9780701754385964,0.9605263157894736,1.93859649122807,0.0289628255661179,185.07980434217683,0.0035604609502705,213321.0,12.2706,204.96215611939823,34725.0,45375.0,16.27820852982815,21.270661253879112,200.4,47.4,0.7652892561983471,101424.0,2.103,-3.6,44.1,69.4,3.8,0.945,14.65,17.78,58.2,3.3,27992.0,,30.496,11.29,0.5,,,3.5,12.5,4.0,2.0,30.0,17.3,4.8,,1040.7823768,93.7,95.1,92.3,30.1,165.9,26558.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2021,5.409339562838964,64.74303289272885,59.33369332988988,1152,13788,12636,26424,13788.0,12636.0,1152.0,0.986842105263158,0.9736842105263156,1.9605263157894737,0.0244416106345158,179.69099819794425,0.0036988303948156,212965.0,12.2689,204.6257634852284,34318.0,47266.0,16.114309326371345,22.194153057295534,216.1,48.2,0.7260610163754073,102879.0,2.07,-3.9,45.5,68.73,3.8,0.904,14.89,15.46,60.2,1.85,29034.0,,32.564,10.77,0.5,,,3.5,12.4,4.0,2.0,30.0,17.3,4.7,,1040.7536,93.7,95.5,92.3,32.3,165.9,26424.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2022,-1.3151607760394737,54.97182812078664,56.28698889682611,-278,11620,11898,23518,11620.0,11898.0,-278.0,0.9649122807017544,0.9649122807017544,1.9298245614035088,0.0239585748512249,159.72284848170645,0.0035912114280244,211381.0,12.2614,203.1186327764565,33822.0,49520.0,16.000416307916474,23.426781845190227,236.1,49.0,0.6829967689822294,103352.0,2.045,-5.6,47.4,67.84,3.3,0.91,15.72,15.13,60.6,2.0,29280.0,,32.737,10.45,0.6,,,3.6,11.8,4.0,2.1,30.0,17.5,4.5,,1040.6775445,93.6,96.1,93.3,34.4,165.9,23518.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2023,-3.9104464784495723,51.53290456887208,55.443351047321656,-819,10793,11612,22405,10793.0,11612.0,-819.0,0.969298245614035,0.9473684210526316,1.9166666666666663,0.0262578251796893,151.01020155244424,0.0033018803522054,209439.0,12.2522,201.22355496826384,32972.0,51640.0,15.742933537051185,24.656226126814364,258.2,49.8,0.6384972889233153,103682.0,2.02,-5.5,49.1,67.07,3.0,0.846,16.4,15.12,61.05,1.6,30009.0,,,10.29,0.6,,,3.6,11.3,4.0,2.1,30.0,17.6,4.5,,1040.827452,93.6,96.6,93.0,36.1,165.9,22405.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2024,-2.459912097857325,53.43930371490052,55.899215812757845,-511,11101,11612,22713,11101.0,11612.0,-511.0,0.9780701754385964,0.9736842105263156,1.951754385964912,0.0266635752376536,155.11421226496478,0.0033259329115189,207731.0,12.244,199.5819293201789,32002.0,54219.0,15.405426222247897,26.100456357229508,284.5,50.6,0.5902358951659012,104223.0,1.993,-5.7,51.3,66.09,3.6,0.779,17.3,16.7,61.0,1.6,30053.0,,,10.14,0.6,,526.42,3.6,11.0,4.0,2.1,30.0,17.7,4.5,,1040.830704,93.6,97.4,93.3,37.4,165.9,22713.0
51150,강릉시,강원특별자치도,강원특별자치도 강릉시,2025,-1.5661593215572376,56.91995131814369,58.486110639700925,-323,11739,12062,23801,11739.0,12062.0,-323.0,0.956140350877193,0.9649122807017544,1.921052631578948,0.0356093979441997,158.53713815921924,0.003541187092742,206237.0,12.2368,198.15,31038.0,56874.0,15.049602885986094,27.57687720012801,,,0.5457326722228083,105025.0,1.964,,,,3.6,0.83,18.35,17.08,,,,,,,0.6,,,3.7,11.1,4.0,2.1,,18.0,,,1040.827,,,,,165.9,23801.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2008,-4.408060453400504,119.18334880021212,123.59140925361261,-133,3596,3729,7325,3596.0,3729.0,-133.0,0.9210526315789472,0.8596491228070176,1.780701754385965,0.0,127.9281849584339,0.0013297348437007,30172.0,10.3147,54.7790888365484,,,24.58,,,,,13136.0,2.297,-3.7,,,4.5,1.29,12.19,14.6,,,,,,,0.3,,,0.9,2.7,1.0,0.9,9.0,,13.3,,550.7941194499999,,81.3,43.1,,156.6,7325.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2009,5.450581395348838,133.45665961945033,128.0060782241015,165,4040,3875,7915,4040.0,3875.0,165.0,0.9078947368421052,0.8596491228070176,1.7675438596491226,0.0,130.1566577244921,0.0014305144153784,30272.0,10.318,54.95348006697639,,,24.53,,,,,13562.0,2.232,-2.9,,,5.4,1.265,12.88,12.64,,,,,,,0.4,,,1.0,1.9,1.0,0.8,10.0,12.2,13.5,,550.86593175,,86.1,43.3,,156.6,7915.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2010,-8.734059511158343,125.23246546227418,133.9665249734325,-263,3771,4034,7805,3771.0,4034.0,-263.0,0.8859649122807017,0.8684210526315789,1.7543859649122806,0.0,118.93017020714856,0.0014015235139346,30112.0,10.3127,51.14487714496781,,,24.3,,,,,13975.0,2.155,-4.5,,,5.9,1.197,13.69,13.27,,,,,,,0.4,,,0.9,1.1,1.0,0.7,9.5,12.5,13.4,,588.75886855,,87.9,88.2,,156.6,7805.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2011,-0.5323219216821373,118.47489769438067,119.00721961606281,-16,3561,3577,7138,3561.0,3577.0,-16.0,0.894736842105263,0.8464912280701754,1.7412280701754386,0.0,112.67547923827448,0.0013783947723082,30057.0,10.3109,51.0464614957351,5543.0,6438.0,18.441014039523587,21.41859072459911,,,0.8609816713264989,14248.0,2.11,-1.7,,,5.5,1.572,14.55,13.84,,,,,,,0.4,,,1.0,1.8,1.0,0.7,9.5,12.7,13.6,,588.8165236,,88.8,88.3,,156.6,7138.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2012,7.037578010888328,120.90027884743063,113.86270083654229,212,3642,3430,7072,3642.0,3430.0,212.0,0.912280701754386,0.8508771929824561,1.763157894736842,0.0,116.01008461668012,0.0014254389037976,30124.0,10.3131,51.13716913910146,5816.0,6591.0,19.30622406639004,21.87883817427386,,,0.8824154149597937,14663.0,2.054,-4.5,,,5.8,1.469,15.46,9.83,,,,,,,0.4,,,0.9,0.9,1.0,0.7,9.5,12.8,13.3,,589.0822763,,81.6,87.0,,156.6,7072.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2013,12.566616224751629,126.19251266530692,113.62589644055531,382,3836,3454,7290,3836.0,3454.0,382.0,0.9473684210526316,0.8508771929824561,1.7982456140350875,0.0,110.77122416423546,0.0014937649888179,30398.0,10.3221,51.581914831785504,6344.0,6750.0,20.86910753643212,22.20467778545347,,,0.9398518518518518,15377.0,1.977,-4.4,,,5.5,1.309,15.95,11.78,63.05,0.2,,,,,0.4,,,1.0,0.9,1.0,0.6,9.5,12.5,13.1,,589.31507485,64.15,81.6,87.1,,156.6,7290.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2014,-0.2642968053123658,121.27919653771185,121.54349334302422,-8,3671,3679,7350,3671.0,3679.0,-8.0,0.8640350877192982,0.8421052631578947,1.7061403508771928,0.0,108.16888852107228,0.0014473448610551,30269.0,10.3179,51.35629395964578,6226.0,6876.0,20.56821935910142,22.71555996035679,,,0.9054682955206516,15408.0,1.964,-4.1,,,4.9,1.336,16.6,8.0,63.25,0.6499999999999999,,,,,0.4,,,1.0,0.3,1.0,0.5,10.5,12.8,12.7,,589.3922179,64.85,83.2,91.7,,156.6,7350.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2015,-1.9627411842980704,137.75781769793747,139.72055888223554,-59,4141,4200,8341,4141.0,4200.0,-59.0,0.8684210526315789,0.8508771929824561,1.719298245614035,0.0,115.94627235097852,0.0015137557030026,30060.0,10.311,51.000013490063445,5935.0,6982.0,19.74318884933968,23.2261069159376,277.2,48.0,0.8500429676310512,15324.0,1.962,-5.5,46.0,68.49,5.7,1.264,17.25,7.78,64.9,0.7,,,,,0.45,,,0.8,0.3,1.0,0.5,11.0,13.0,11.9,,589.4116088000001,65.85,83.6,86.2,37.9,156.6,8341.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2016,6.4753935046822075,145.6465431360829,139.17114963140068,195,4386,4191,8577,4386.0,4191.0,195.0,0.8640350877192982,0.8903508771929824,1.7543859649122806,0.0,118.13520467370256,0.0016461004361877,30114.0,10.3127,51.08238590302048,5737.0,7141.0,19.05030715590237,23.71243566329072,298.1,48.2,0.8033888811090883,15377.0,1.958,-5.3,44.9,69.01,6.0,1.282,17.9,9.18,65.3,0.3,,,,,0.5,,,0.8,0.3,1.0,0.6,11.0,13.2,11.5,,589.5182746,65.35,83.2,85.7,37.5,156.6,8577.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2017,3.4966199340637387,166.17269972360052,162.67607978953677,105,4990,4885,9875,4990.0,4885.0,105.0,0.8991228070175438,0.8552631578947368,1.7543859649122806,0.0,122.5305773155497,0.001856072070937,30029.0,10.3099,50.94891471393026,5567.0,7287.0,18.538128538128536,24.265734265734267,314.1,49.4,0.7639632221764786,15519.0,1.935,-5.8,46.7,68.17,4.6,1.176,18.31,9.14,64.30000000000001,0.3,2878.0,11957.0,,,0.5,,,0.9,,1.0,0.5,11.5,12.7,11.1,,589.3943015,74.3,84.2,86.9,37.6,156.6,9875.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2018,-59.26662876634452,98.88430926662876,158.15093803297327,-1668,2783,4451,7234,2783.0,4451.0,-1668.0,0.8464912280701754,0.8684210526315789,1.7149122807017545,0.0,103.65122322331702,0.0012775932086805,28144.0,10.2451,47.75009320788418,4775.0,7403.0,16.965713270563153,26.303073370047965,335.3,50.7,0.6450087802242335,14763.0,1.906,-7.8,47.9,67.61,4.8,1.014,19.77,8.86,65.7,1.0,2971.0,13242.0,,,0.5,,,0.9,,1.0,0.6,11.5,14.5,10.9,,589.40199085,74.3,85.1,86.1,37.2,156.6,7234.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2019,-27.10931768158474,90.93910491562728,118.04842259721202,-739,2479,3218,5697,2479.0,3218.0,-739.0,0.8245614035087718,0.8333333333333333,1.657894736842105,0.0,95.94547834535844,0.001248474882979,27260.0,10.2132,46.25573499189286,4265.0,7644.0,15.645060709438392,28.04005722460657,356.0,52.1,0.5579539508110937,14445.0,1.887,-6.2,51.6,65.96,4.7,1.248,20.76,9.41,66.7,0.4499999999999999,3070.0,13634.0,,,0.5,,,1.0,,1.0,0.5,11.5,14.7,10.6,,589.3323283,74.3,86.1,88.2,37.1,156.6,5697.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2020,-9.978697163359122,98.3294091265837,108.30810628994283,-267,2631,2898,5529,2631.0,2898.0,-267.0,0.8114035087719298,0.8289473684210525,1.6403508771929824,0.0,110.61302681714912,0.0012823396503138,26757.0,10.1946,45.401088956750144,3936.0,7928.0,14.709619553030867,29.62852231108453,393.6,53.8,0.496468213925328,14546.0,1.839,-8.6,55.6,64.27,3.7,1.02,21.3,8.62,66.8,1.45,4004.0,,,,0.5,,,1.0,,1.0,0.5,11.5,13.2,10.2,,589.3470975,76.44999999999999,90.8,88.4,40.5,156.6,5529.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2021,30.459833388381224,132.2250357811296,101.76520239274836,830,3603,2773,6376,3603.0,2773.0,830.0,0.837719298245614,0.8026315789473684,1.6403508771929824,0.0,109.677967507731,0.001529678388251,27249.0,10.2128,46.23501671632,3825.0,8227.0,14.036697247706424,30.1908256880734,393.4,54.3,0.4649325392001945,15064.0,1.809,-8.9,58.0,63.29,3.5,0.962,21.01,8.11,68.5,1.4,4365.0,,,,0.55,,,1.0,,1.0,0.4,12.0,12.8,9.8,,589.35849785,76.44999999999999,89.9,88.8,37.5,156.6,6376.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2022,11.036151646256508,100.86529295299553,89.82914130673902,301,2751,2450,5201,2751.0,2450.0,301.0,0.8201754385964912,0.7894736842105263,1.6096491228070176,0.0,95.42466676217671,0.0013826171855549,27274.0,10.2137,46.27547971259122,3764.0,8506.0,13.800183318056828,31.186067827681025,397.1,54.6,0.4425111685868798,15291.0,1.784,-9.3,59.6,62.66,4.1,1.1,21.52,7.79,70.85,1.25,4426.0,,,,0.6,,,1.0,,1.0,0.4,12.5,13.3,9.7,,589.3834093,79.55000000000001,91.2,88.9,38.3,156.6,5201.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2023,9.99816883354697,99.43233839956052,89.43416956601355,273,2715,2442,5157,2715.0,2442.0,273.0,0.8333333333333333,0.8333333333333333,1.6666666666666663,0.0,94.40919888599826,0.0013474355928148,27305.0,10.2148,46.32719066911241,3689.0,8760.0,13.509851314729362,32.080861349154034,417.9,54.6,0.4211187214611872,15431.0,1.769,-9.5,59.9,62.54,3.5,0.87,21.88,8.32,68.95,1.4500000000000002,4683.0,,,,0.6,,,1.0,,1.0,0.5,12.5,13.4,9.7,,589.39468605,79.65,91.3,89.1,39.7,156.6,5157.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2024,-3.1482647505463164,86.59579984443869,89.744064594985,-85,2338,2423,4761,2338.0,2423.0,-85.0,0.7675438596491228,0.7763157894736842,1.543859649122807,0.0,91.8969044943823,0.0012338686378935,26999.0,10.2036,45.80776997022013,3524.0,9111.0,13.05185185185185,33.74444444444444,447.5,55.1,0.3867852046976183,15331.0,1.761,-8.3,62.2,61.65,3.9,1.182,23.04,10.15,70.7,2.45,4828.0,,,,0.6,,,1.0,,1.0,0.5,11.5,11.8,9.7,,589.39782525,86.65,92.2,89.0,41.1,156.6,4761.0
51820,고성군,강원특별자치도,강원특별자치도 고성군,2025,2.3840566213447567,89.47662506984541,87.09256844850064,64,2402,2338,4740,2402.0,2338.0,64.0,0.8070175438596491,0.8201754385964912,1.6271929824561402,0.0,91.4175494821618,0.0012550790264552,26845.0,10.1978,40.63,3411.0,9475.0,12.705803471653132,35.29389853236981,,,0.36,15317.0,1.753,,,,3.7,1.24,24.12,10.19,,,,,,,0.6,,,1.0,,1.0,0.4,,13.7,,,660.767,,,,,156.6,4740.0
51170,동해시,강원특별자치도,강원특별자치도 동해시,2008,-12.806841466984485,79.54878099778364,92.35562246476812,-1225,7609,8834,16443,7609.0,8834.0,-1225.0,0.9780701754385964,0.9517543859649122,1.9298245614035088,0.0176404668057809,188.54984285736825,0.0020669175980738,95652.0,11.4685,531.1839580409944,,,28.64,12.12,,,,37512.0,2.55,1.0,,,5.6,1.205,7.41,21.97,,,,,,,0.4,,,1.5,18.9,1.0,1.6,6.0,,5.7,,180.07320919999998,,97.8,92.1,,185.2,16443.0
51170,동해시,강원특별자치도,강원특별자치도 동해시,2009,-6.801650029914665,84.95764713291558,91.75929716283024,-648,8094,8742,16836,8094.0,8742.0,-648.0,0.9517543859649122,0.9473684210526316,1.899122807017544,0.0143558234794033,192.6309418613527,0.0021873883034463,95271.0,11.4645,528.8958786103844,,,27.8,12.7,,,,38053.0,2.504,2.3,,,5.5,1.318,7.92,17.6,,,,,,,0.4,,,1.6,16.9,1.0,1.6,9.0,11.2,5.6,,180.1318631,,97.8,93.4,,185.2,16836.0
51170,동해시,강원특별자치도,강원특별자치도 동해시,2010,-9.975219454828006,87.09941618715612,97.07463564198413,-950,8295,9245,17540,8295.0,9245.0,-950.0,0.9429824561403508,0.9517543859649122,1.894736842105263,0.0233982533426076,212.8604808878695,0.0022361548543974,95236.0,11.4641,528.5866874868857,,,26.62,13.19,,,,38932.0,2.446,1.1,,,5.6,1.282,8.47,18.53,,,,,,,0.4,,,1.6,16.9,1.0,1.7,6.0,11.7,5.5,,180.171015,,98.3,95.1,,185.2,17540.0
51170,동해시,강원특별자치도,강원특별자치도 동해시,2011,4.196066970063881,91.63500480146966,87.43893783140578,402,8779,8377,17156,8779.0,8377.0,402.0,0.9605263157894736,0.9429824561403508,1.9035087719298245,0.019321431331633,189.69273857021665,0.0024071011142565,95804.0,11.4701,531.6710018242435,17029.0,12969.0,17.774646417201605,13.536871770784408,,,1.3130542061839772,39411.0,2.431,2.1,,,5.5,1.386,8.94,17.8,,,,,,,0.4,,,1.6,17.1,1.0,1.7,6.0,13.7,5.4,,180.194142,,98.8,95.6,,185.2,17156.0
51170,동해시,강원특별자치도,강원특별자치도 동해시,2012,-21.67268389831411,74.00662427979594,95.67930817811006,-2035,6949,8984,15933,6949.0,8984.0,-2035.0,0.9342105263157894,0.9342105263157894,1.8684210526315788,0.0165777880825411,181.5197136425309,0.0021246355854445,93897.0,11.45,521.0788599360369,16136.0,13362.0,17.18460457091738,14.230335044409893,,,1.207603652147882,39002.0,2.407,1.2,,,5.3,1.381,9.69,17.48,,,,,,,0.4,,,1.6,15.5,1.0,1.7,6.0,14.8,5.5,,180.197293,,98.8,95.5,,185.2,15933.0
51170,동해시,강원특별자치도,강원특별자치도 동해시,2013,12.339320811830612,89.07644282816392,76.73712201633332,1174,8475,7301,15776,8475.0,7301.0,1174.0,0.9473684210526316,0.9473684210526316,1.894736842105263,0.0194953242136177,180.8350731341505,0.0025159325600081,95143.0,11.4631,527.997013182779,16409.0,13984.0,17.24648953165728,14.697721348692507,,,1.173412471395881,40093.0,2.373,0.7,,,5.1,1.378,10.03,17.53,54.85,2.1,,,,,0.4,,,1.6,14.4,1.0,1.7,8.0,14.8,5.4,,180.1960951,100.0,98.8,95.5,,185.2,15776.0
51170,동해시,강원특별자치도,강원특별자치도 동해시,2014,-7.3919756350331,71.59324041369683,78.98521604872994,-699,6770,7469,14239,6770.0,7469.0,-699.0,0.93859649122807,0.9342105263157894,1.87280701754386,0.0103562871937553,159.5211316796525,0.0020613177116882,94562.0,11.457,524.7748841055629,15812.0,14431.0,16.721127713799266,15.26072565379694,,,1.0956967639110249,40208.0,2.352,1.1,,,5.1,1.37,10.59,19.53,55.05,2.6,,,,,0.4,,,1.6,14.1,1.0,1.6,8.0,14.8,5.2,,180.1953616,100.0,98.9,98.0,,185.2,14239.0
51170,동해시,강원특별자치도,강원특별자치도 동해시,2015,-7.146280419617658,70.54688748069653,77.69316790031418,-671,6624,7295,13919,6624.0,7295.0,-671.0,0.9166666666666666,0.9429824561403508,1.8596491228070176,0.0120952160136022,163.8181032091506,0.0020050806466302,93895.0,11.4499,521.0658585796383,15238.0,14866.0,16.228593337309363,15.83241032631848,113.3,44.2,1.025023543656666,40338.0,2.328,-0.1,43.7,69.59,5.1,1.34,11.03,19.53,56.9,3.25,,,30.679,,0.4,,,1.8,16.8,1.0,1.4,8.0,15.6,5.2,,180.1979509,100.0,99.0,98.1,24.2,185.2,13919.0
51170,동해시,강원특별자치도,강원특별자치도 동해시,2016,-6.763347160144485,67.70850080924359,74.47184796938808,-631,6317,6948,13265,6317.0,6948.0,-631.0,0.9429824561403508,0.9473684210526316,1.8903508771929824,0.0080956797279542,163.21923244841832,0.0020292690697077,93297.0,11.4435,517.718741786916,14674.0,15097.0,15.728097065317584,16.181482989989068,117.9,44.9,0.9719811883155594,40468.0,2.305,0.2,43.5,69.69,4.8,1.387,11.39,19.49,56.35,2.55,,,30.617,10.0,0.5,,,1.8,16.7,1.0,1.3,5.0,15.4,5.1,,180.207886,100.0,99.0,98.1,24.9,185.2,13265.0
